order_details_id,order_id,order_date,order_time,item_id,payment_type
1715,2123,1/6/2024,19:59:40,5,Transfer
1716,7304,5/30/2024,19:45:36,1,Cash
1717,1208,10/1/2024,12:53:41,3,Card
1718,4540,10/12/2024,16:32:52,7,Card
1719,6740,9/23/2024,16:03:23,8,Transfer
1720,9193,3/20/2024,16:20:51,6,Transfer
1721,5625,7/22/2024,19:00:34,4,Transfer
1722,4498,10/27/2024,10:03:57,4,Cash
1723,7456,5/31/2024,9:25:47,9,Cash
1724,4808,5/12/2024,8:33:58,5,Card
1725,4915,10/21/2024,18:47:45,1,Transfer
1726,9069,12/16/2024,16:59:35,7,Transfer
1727,8228,10/20/2024,17:02:59,5,Cash
1728,2744,7/11/2024,20:58:30,3,Cash
1729,2069,3/11/2024,9:05:08,1,Card
1730,9770,6/26/2024,16:05:24,4,Cash
1731,4774,2/11/2024,19:11:54,8,Transfer
1732,2232,6/3/2024,15:30:07,3,Cash
1733,9981,3/1/2024,16:53:38,8,Cash
1734,6514,1/3/2024,14:10:19,7,Transfer
1735,3252,5/25/2024,16:35:48,7,Cash
1736,6228,12/10/2024,17:04:25,2,Cash
1737,5381,5/26/2024,12:49:56,1,Cash
1738,5286,9/27/2024,16:44:54,7,Transfer
1739,1734,2/28/2024,17:43:43,4,Transfer
1740,3164,3/25/2024,10:19:23,7,Cash
1741,8636,9/14/2024,17:40:24,1,Card
1742,8914,4/1/2024,13:54:11,3,Transfer
1743,7966,4/19/2024,19:10:46,3,Cash
1744,3015,2/28/2024,15:12:49,10,Card
1745,8258,7/1/2024,20:33:38,2,Transfer
1746,3965,11/19/2024,12:51:23,4,Transfer
1747,8646,6/11/2024,17:05:58,6,Transfer
1748,1905,12/4/2024,13:40:54,8,Card
1749,8304,4/4/2024,20:08:20,9,Cash
1750,6955,12/3/2024,11:51:31,9,Transfer
1751,2036,5/26/2024,19:30:13,6,Card
1752,1238,11/11/2024,12:54:08,10,Transfer
1753,5115,5/15/2024,20:14:34,1,Card
1754,7335,10/23/2024,15:37:02,9,Cash
1755,4351,4/30/2024,14:27:29,9,Card
1756,9779,2/11/2024,16:27:01,7,Cash
1757,9760,8/19/2024,12:22:46,9,Transfer
1758,6636,6/13/2024,11:21:20,5,Card
1759,2173,5/16/2024,12:49:48,5,Card
1760,2168,8/1/2024,17:33:22,5,Transfer
1761,4338,7/18/2024,16:44:43,9,Cash
1762,4946,1/29/2024,17:43:31,5,Card
1763,6692,1/31/2024,16:17:00,5,Cash
1764,3973,4/17/2024,14:49:30,5,Transfer
1765,3927,10/14/2024,9:01:24,10,Card
1766,4725,12/1/2024,16:26:21,3,Cash
1767,3450,3/28/2024,17:03:22,2,Cash
1768,7916,4/25/2024,14:41:20,1,Card
1769,7745,10/14/2024,19:03:04,5,Card
1770,8888,2/23/2024,11:19:37,8,Cash
1771,9539,8/21/2024,16:06:52,4,Card
1772,5974,12/1/2024,20:46:49,2,Cash
1773,6665,1/15/2024,14:16:47,3,Card
1774,9122,2/9/2024,17:00:02,1,Transfer
1775,3029,8/23/2024,12:19:06,8,Card
1776,9999,4/7/2024,9:16:28,10,Transfer
1777,9423,12/7/2024,14:14:17,7,Cash
1778,9816,5/11/2024,9:25:24,5,Cash
1779,4798,2/16/2024,8:54:04,8,Cash
1780,9044,10/27/2024,9:43:12,8,Transfer
1781,3706,3/31/2024,19:15:14,1,Card
1782,8493,5/18/2024,17:06:23,7,Transfer
1783,5971,12/17/2024,8:47:16,2,Transfer
1784,2207,4/25/2024,16:25:28,3,Card
1785,5784,9/20/2024,17:45:19,5,Transfer
1786,8108,8/8/2024,19:48:15,3,Transfer
1787,8712,4/16/2024,12:46:18,1,Card
1788,9840,1/27/2024,13:52:38,6,Cash
1789,4476,1/19/2024,17:02:40,8,Cash
1790,2905,10/9/2024,15:19:22,6,Transfer
1791,7080,8/15/2024,13:06:27,4,Card
1792,7891,2/2/2024,10:45:02,2,Cash
1793,1527,7/2/2024,8:44:23,3,Cash
1794,8860,2/10/2024,9:52:36,6,Card
1795,8695,3/17/2024,17:25:22,6,Transfer
1796,9420,1/22/2024,19:45:41,7,Cash
1797,2143,6/9/2024,17:18:29,9,Transfer
1798,1079,8/14/2024,19:48:45,2,Card
1799,9129,7/11/2024,8:20:24,10,Card
1800,1650,7/25/2024,16:32:30,6,Card
1801,4681,9/28/2024,19:19:21,2,Transfer
1802,6427,2/17/2024,16:05:05,7,Cash
1803,6684,7/5/2024,17:21:14,3,Cash
1804,8318,2/24/2024,20:30:32,10,Transfer
1805,6352,8/25/2024,8:15:35,6,Card
1806,5672,9/11/2024,16:45:05,1,Cash
1807,1008,5/4/2024,10:33:40,1,Cash
1808,3095,12/8/2024,15:29:34,1,Card
1809,5979,9/9/2024,14:28:14,8,Transfer
1810,2105,10/24/2024,19:53:12,6,Card
1811,2304,8/9/2024,20:51:58,9,Transfer
1812,6367,11/22/2024,19:52:35,2,Transfer
1813,1817,3/24/2024,13:48:29,9,Cash
1814,9655,11/16/2024,13:22:50,8,Card
1815,6611,2/17/2024,19:18:50,6,Card
1816,2827,12/4/2024,17:29:51,3,Transfer
1817,9382,1/2/2024,14:33:55,2,Transfer
1818,3721,3/9/2024,18:48:41,9,Cash
1819,1399,2/28/2024,13:03:07,8,Transfer
1820,5050,10/24/2024,17:11:13,10,Card
1821,9240,6/4/2024,10:48:52,2,Card
1822,7770,12/5/2024,18:27:40,2,Cash
1823,4041,10/7/2024,18:47:57,4,Card
1824,9066,4/18/2024,11:07:57,9,Transfer
1825,2835,1/21/2024,19:13:21,1,Card
1826,9404,8/22/2024,12:41:05,9,Transfer
1827,7010,5/4/2024,17:43:39,8,Cash
1828,7067,9/7/2024,17:04:35,9,Transfer
1829,5474,12/20/2024,18:34:55,10,Cash
1830,5844,11/7/2024,17:34:12,1,Transfer
1831,4052,6/20/2024,17:19:47,10,Cash
1832,3537,12/27/2024,15:30:06,4,Transfer
1833,2843,8/30/2024,19:13:56,2,Cash
1834,5103,8/10/2024,16:00:25,10,Card
1835,2442,10/9/2024,15:01:04,9,Cash
1836,2998,5/7/2024,17:18:17,9,Card
1837,2562,6/8/2024,16:46:36,10,Card
1838,9109,6/4/2024,11:50:49,8,Cash
1839,1425,2/8/2024,15:00:01,4,Transfer
1840,6648,10/25/2024,18:25:57,6,Card
1841,4747,9/13/2024,16:13:52,4,Cash
1842,8448,6/3/2024,15:37:50,4,Card
1843,6752,10/4/2024,14:17:55,1,Card
1844,5825,7/18/2024,13:51:21,4,Card
1845,2033,4/7/2024,19:27:30,7,Cash
1846,2642,10/10/2024,17:47:53,5,Cash
1847,2182,11/16/2024,18:43:16,10,Transfer
1848,9860,1/31/2024,15:05:05,4,Card
1849,9235,1/19/2024,18:12:29,6,Cash
1850,1174,2/1/2024,10:38:48,1,Transfer
1851,1345,7/22/2024,12:17:15,8,Card
1852,7519,2/3/2024,13:43:47,7,Card
1853,6311,5/7/2024,9:53:34,3,Card
1854,2102,12/4/2024,15:04:34,5,Transfer
1855,5007,10/8/2024,20:50:05,6,Card
1856,1483,6/2/2024,17:37:53,5,Card
1857,7011,1/16/2024,13:21:21,8,Cash
1858,8647,7/6/2024,18:54:53,4,Cash
1859,7401,10/11/2024,8:02:41,8,Card
1860,3595,8/31/2024,12:55:35,2,Card
1861,3832,3/4/2024,11:14:49,6,Transfer
1862,8918,9/10/2024,8:13:17,4,Cash
1863,8510,7/7/2024,12:01:01,6,Card
1864,6161,8/23/2024,20:41:23,1,Card
1865,2115,12/22/2024,20:51:21,7,Card
1866,7999,11/26/2024,8:32:17,8,Card
1867,8346,5/22/2024,18:33:40,10,Transfer
1868,5838,3/5/2024,10:57:31,8,Cash
1869,1011,8/5/2024,19:25:21,2,Cash
1870,6977,2/25/2024,14:49:15,7,Cash
1871,3668,11/21/2024,16:38:11,1,Cash
1872,4996,5/26/2024,15:14:27,3,Cash
1873,6238,9/2/2024,12:09:18,10,Card
1874,3088,9/4/2024,18:49:38,2,Transfer
1875,3736,5/18/2024,10:44:44,2,Transfer
1876,4733,2/9/2024,12:40:58,6,Cash
1877,9517,7/16/2024,13:21:44,3,Card
1878,5833,12/17/2024,16:50:21,5,Transfer
1879,8326,9/11/2024,12:23:25,8,Transfer
1880,1019,12/4/2024,10:11:06,6,Card
1881,9564,6/19/2024,20:09:56,9,Transfer
1882,4527,11/9/2024,14:14:48,1,Card
1883,8032,10/7/2024,20:17:51,2,Card
1884,5733,9/9/2024,10:06:26,8,Card
1885,3838,10/20/2024,15:16:05,8,Card
1886,4897,12/23/2024,15:46:38,9,Card
1887,1858,11/22/2024,8:39:55,8,Card
1888,5705,12/8/2024,12:07:22,3,Transfer
1889,8347,1/4/2024,12:06:10,7,Cash
1890,1396,5/27/2024,15:37:03,8,Transfer
1891,8708,4/25/2024,13:10:08,4,Cash
1892,6942,10/27/2024,12:26:23,1,Card
1893,6120,4/26/2024,18:49:50,5,Cash
1894,2944,1/30/2024,19:55:13,4,Transfer
1895,7472,9/20/2024,11:07:03,10,Card
1896,9672,1/26/2024,16:05:58,6,Transfer
1897,6708,1/14/2024,17:02:35,6,Card
1898,3584,2/28/2024,15:08:22,9,Transfer
1899,4994,1/10/2024,12:30:00,8,Cash
1900,1969,4/16/2024,9:40:42,4,Transfer
1901,6946,5/6/2024,17:20:28,8,Card
1902,8487,4/27/2024,18:16:18,2,Cash
1903,2184,8/11/2024,11:24:43,1,Card
1904,1786,9/14/2024,8:33:18,3,Card
1905,9876,6/19/2024,13:53:43,7,Cash
1906,9121,4/13/2024,17:05:05,5,Card
1907,3731,12/14/2024,17:38:52,10,Transfer
1908,6892,11/1/2024,11:30:27,7,Card
1909,6063,9/24/2024,20:01:18,10,Cash
1910,1193,2/17/2024,12:23:58,7,Transfer
1911,9803,1/11/2024,13:35:09,9,Transfer
1912,2729,1/23/2024,8:24:05,5,Transfer
1913,7704,5/17/2024,19:16:14,6,Cash
1914,3183,1/21/2024,10:39:17,7,Transfer
1915,9895,2/11/2024,17:09:24,5,Card
1916,1066,4/1/2024,10:03:37,10,Card
1917,6490,5/7/2024,16:02:02,2,Transfer
1918,8867,11/3/2024,18:40:07,1,Transfer
1919,9331,11/29/2024,12:34:47,2,Card
1920,1813,8/13/2024,13:13:46,7,Transfer
1921,5699,3/28/2024,8:19:54,2,Transfer
1922,3812,4/11/2024,12:30:17,8,Card
1923,6205,12/7/2024,19:07:07,7,Card
1924,6991,4/26/2024,14:58:47,7,Card
1925,8019,4/13/2024,19:20:27,1,Transfer
1926,7287,10/28/2024,17:47:42,8,Cash
1927,9194,12/5/2024,16:39:10,5,Card
1928,3265,5/2/2024,17:50:28,4,Cash
1929,9752,12/6/2024,12:16:16,2,Cash
1930,3099,8/31/2024,8:00:54,10,Card
1931,9168,6/3/2024,8:53:38,3,Card
1932,1245,4/13/2024,11:22:28,3,Transfer
1933,5985,4/1/2024,18:03:11,4,Cash
1934,5367,10/22/2024,8:27:59,8,Card
1935,1940,11/18/2024,14:22:51,4,Cash
1936,6759,8/27/2024,17:12:48,2,Card
1937,5266,3/3/2024,12:06:00,2,Transfer
1938,2957,2/18/2024,10:53:16,10,Cash
1939,8410,5/31/2024,14:09:39,9,Transfer
1940,6932,4/20/2024,13:21:47,9,Card
1941,4350,10/4/2024,9:47:42,5,Cash
1942,5318,4/24/2024,20:18:45,10,Transfer
1943,5182,4/29/2024,15:55:02,8,Transfer
1944,6526,6/6/2024,18:14:07,9,Card
1945,8420,10/31/2024,10:29:27,7,Card
1946,7674,11/2/2024,14:56:37,3,Cash
1947,4124,12/9/2024,12:17:51,8,Card
1948,1542,2/1/2024,14:56:11,1,Transfer
1949,7545,4/15/2024,16:56:28,2,Transfer
1950,2974,3/17/2024,11:25:14,6,Transfer
1951,5242,10/15/2024,19:25:00,9,Transfer
1952,2865,12/26/2024,11:13:37,3,Transfer
1953,9967,4/30/2024,10:04:20,2,Card
1954,8731,9/19/2024,13:05:03,4,Transfer
1955,8607,1/10/2024,12:42:50,9,Transfer
1956,4665,5/31/2024,16:56:49,10,Transfer
1957,6670,1/29/2024,13:49:48,4,Card
1958,9115,10/16/2024,9:21:43,1,Card
1959,1504,5/16/2024,12:22:37,7,Card
1960,2129,7/10/2024,16:17:25,4,Transfer
1961,2752,11/20/2024,18:22:30,1,Cash
1962,8113,3/13/2024,19:03:05,6,Cash
1963,3383,9/11/2024,19:11:51,10,Transfer
1964,1604,5/3/2024,13:38:00,8,Card
1965,7824,12/5/2024,8:09:44,3,Cash
1966,1961,12/28/2024,11:55:20,10,Cash
1967,3659,3/16/2024,12:57:09,2,Cash
1968,9333,12/8/2024,14:23:01,5,Card
1969,8631,4/24/2024,11:16:17,4,Transfer
1970,3137,1/17/2024,10:30:54,1,Cash
1971,2091,1/29/2024,10:45:25,6,Transfer
1972,9545,2/24/2024,10:02:56,4,Card
1973,7947,7/4/2024,10:22:13,7,Card
1974,3114,11/24/2024,16:28:51,9,Card
1975,5622,8/20/2024,18:54:01,9,Cash
1976,1416,10/27/2024,19:42:13,10,Transfer
1977,8024,5/31/2024,19:17:05,3,Card
1978,8148,9/2/2024,11:07:30,2,Transfer
1979,9203,7/4/2024,17:38:58,10,Transfer
1980,9265,2/24/2024,11:42:58,10,Transfer
1981,9345,8/2/2024,13:03:08,10,Card
1982,4473,5/18/2024,15:28:19,10,Transfer
1983,3998,2/13/2024,11:18:09,3,Transfer
1984,4159,1/19/2024,20:28:54,5,Transfer
1985,3453,11/13/2024,11:42:49,2,Card
1986,1335,8/23/2024,15:52:34,5,Card
1987,7192,3/27/2024,12:34:53,5,Card
1988,3256,5/3/2024,13:24:06,3,Cash
1989,4405,10/3/2024,15:05:24,2,Cash
1990,5715,7/3/2024,14:27:56,10,Transfer
1991,9319,2/25/2024,10:04:56,5,Transfer
1992,3886,11/9/2024,16:44:29,8,Transfer
1993,6739,4/1/2024,13:56:22,10,Transfer
1994,7445,11/9/2024,17:53:30,5,Cash
1995,8775,8/14/2024,9:54:29,3,Card
1996,6587,10/13/2024,19:38:56,6,Cash
1997,4825,7/20/2024,18:49:07,9,Transfer
1998,3893,8/21/2024,20:05:04,5,Transfer
1999,2612,9/4/2024,17:27:25,2,Card
2000,6280,6/14/2024,9:26:18,3,Cash
2001,6992,6/6/2024,10:28:45,10,Cash
2002,2258,11/10/2024,20:19:39,9,Cash
2003,1686,3/9/2024,9:46:08,10,Card
2004,2256,7/6/2024,17:09:08,6,Card
2005,5567,5/19/2024,9:19:11,2,Cash
2006,2338,4/29/2024,10:08:58,6,Card
2007,8881,10/3/2024,10:36:16,3,Transfer
2008,6266,2/19/2024,11:18:32,1,Cash
2009,3142,9/28/2024,18:40:32,4,Transfer
2010,1918,2/1/2024,8:56:37,8,Cash
2011,4306,7/30/2024,15:22:16,8,Transfer
2012,8738,6/21/2024,13:38:16,2,Card
2013,9971,10/19/2024,12:56:45,3,Card
2014,3559,3/15/2024,12:39:46,9,Card
2015,1830,1/2/2024,14:34:43,5,Cash
2016,9983,12/2/2024,19:59:10,4,Cash
2017,1922,10/7/2024,18:14:42,7,Cash
2018,2354,10/1/2024,14:37:56,6,Cash
2019,8614,12/16/2024,18:34:27,7,Transfer
2020,2217,10/17/2024,20:17:38,7,Transfer
2021,5714,7/19/2024,8:17:55,3,Transfer
2022,5268,7/17/2024,12:07:23,3,Transfer
2023,8755,10/6/2024,8:15:43,2,Card
2024,3040,8/22/2024,19:20:09,4,Card
2025,6505,3/17/2024,15:44:42,10,Card
2026,8779,11/29/2024,14:40:21,6,Cash
2027,8936,4/18/2024,11:14:43,2,Transfer
2028,9054,9/16/2024,9:52:55,2,Transfer
2029,6034,11/27/2024,19:11:03,1,Cash
2030,8462,2/18/2024,9:04:04,10,Cash
2031,6903,12/17/2024,8:13:07,7,Card
2032,1155,6/2/2024,16:17:49,8,Cash
2033,1640,6/13/2024,11:11:08,2,Card
2034,1924,4/6/2024,8:04:04,5,Transfer
2035,1850,8/27/2024,12:52:45,3,Transfer
2036,3068,8/16/2024,15:08:26,7,Transfer
2037,1223,7/13/2024,18:41:04,3,Card
2038,9593,7/21/2024,9:59:06,7,Card
2039,1482,9/28/2024,11:09:56,4,Card
2040,5870,4/20/2024,8:28:39,3,Card
2041,5487,3/2/2024,18:35:13,10,Transfer
2042,6668,7/12/2024,12:46:19,7,Cash
2043,4947,4/9/2024,8:22:50,3,Card
2044,4007,12/21/2024,18:37:41,8,Transfer
2045,4011,4/26/2024,17:53:10,1,Card
2046,8479,9/21/2024,13:30:48,2,Cash
2047,4807,7/11/2024,15:56:13,5,Card
2048,3876,9/11/2024,16:33:39,8,Transfer
2049,1061,7/24/2024,20:00:07,7,Card
2050,7202,11/13/2024,20:33:11,5,Card
2051,3473,9/3/2024,20:34:41,2,Transfer
2052,6312,5/17/2024,12:27:42,6,Transfer
2053,6519,2/15/2024,20:29:32,1,Transfer
2054,1334,6/29/2024,9:54:17,1,Cash
2055,5375,1/13/2024,16:05:48,10,Cash
2056,4515,2/5/2024,9:33:08,3,Cash
2057,2856,2/26/2024,11:39:37,7,Card
2058,2379,6/15/2024,9:43:25,10,Card
2059,1989,10/11/2024,8:52:24,6,Card
2060,8252,1/4/2024,14:46:38,1,Transfer
2061,8966,8/1/2024,20:19:02,4,Transfer
2062,5716,6/5/2024,12:30:08,3,Cash
2063,9142,11/4/2024,18:56:20,9,Cash
2064,1354,7/17/2024,19:09:21,3,Transfer
2065,1939,5/4/2024,18:59:33,5,Cash
2066,7031,7/6/2024,10:06:26,3,Cash
2067,9491,1/13/2024,17:25:20,7,Transfer
2068,7937,3/29/2024,19:53:13,6,Card
2069,9603,5/26/2024,8:05:18,6,Cash
2070,8313,7/10/2024,18:30:11,7,Cash
2071,2971,7/9/2024,17:10:00,1,Cash
2072,4856,7/21/2024,8:21:22,4,Card
2073,7547,6/12/2024,16:00:34,10,Cash
2074,4585,2/26/2024,16:04:09,3,Transfer
2075,1514,12/12/2024,10:23:47,8,Card
2076,2153,10/28/2024,15:05:04,8,Card
2077,8567,9/6/2024,10:09:28,5,Transfer
2078,1486,7/11/2024,13:24:01,2,Card
2079,5764,4/12/2024,14:02:27,7,Card
2080,5603,8/27/2024,9:36:36,6,Transfer
2081,6020,9/22/2024,17:16:52,6,Cash
2082,7946,8/19/2024,8:14:01,7,Transfer
2083,9457,8/2/2024,15:42:21,9,Cash
2084,9686,10/25/2024,19:24:27,7,Card
2085,1115,6/6/2024,13:40:58,6,Cash
2086,4561,5/13/2024,8:42:58,8,Card
2087,6118,10/6/2024,17:57:16,3,Cash
2088,6467,10/27/2024,9:46:20,3,Transfer
2089,7758,2/7/2024,9:03:52,10,Transfer
2090,7473,12/29/2024,10:34:14,4,Card
2091,4570,10/12/2024,13:21:01,6,Transfer
2092,5271,9/13/2024,20:46:40,5,Card
2093,4539,6/20/2024,20:00:21,2,Card
2094,1763,6/7/2024,14:22:31,4,Transfer
2095,1888,7/27/2024,8:35:57,9,Transfer
2096,9374,2/27/2024,8:03:05,7,Cash
2097,2983,6/10/2024,16:53:58,1,Cash
2098,2400,12/29/2024,14:12:15,5,Card
2099,7024,10/11/2024,19:49:27,4,Transfer
2100,2977,7/8/2024,18:12:32,7,Card
2101,6454,3/26/2024,11:39:33,5,Transfer
2102,3366,3/23/2024,20:25:59,7,Transfer
2103,8494,4/26/2024,11:00:46,2,Card
2104,5682,8/24/2024,15:30:06,7,Cash
2105,5435,11/28/2024,16:31:36,4,Transfer
2106,5092,4/1/2024,10:57:44,1,Cash
2107,9092,11/4/2024,12:14:32,3,Cash
2108,8381,12/16/2024,15:25:37,3,Cash
2109,3306,12/29/2024,8:58:32,4,Transfer
2110,8083,12/27/2024,9:58:43,6,Cash
2111,8282,5/16/2024,19:30:04,8,Cash
2112,5996,6/21/2024,19:27:35,3,Cash
2113,5963,9/17/2024,15:42:27,6,Transfer
2114,8048,1/5/2024,11:58:02,7,Transfer
2115,5407,8/14/2024,13:14:43,6,Card
2116,5116,9/23/2024,8:08:37,6,Card
2117,5250,1/9/2024,14:37:38,9,Cash
2118,8491,11/4/2024,9:26:51,8,Cash
2119,6249,7/10/2024,20:57:24,6,Cash
2120,1106,10/18/2024,17:23:28,9,Cash
2121,1617,9/8/2024,20:53:33,10,Card
2122,2127,5/19/2024,13:02:09,7,Card
2123,9795,10/25/2024,18:05:40,10,Cash
2124,6754,3/8/2024,17:24:24,1,Card
2125,3669,6/30/2024,16:03:33,2,Cash
2126,1166,4/29/2024,9:41:19,6,Cash
2127,4222,9/17/2024,13:51:22,9,Cash
2128,7569,6/11/2024,9:31:46,5,Cash
2129,5410,6/14/2024,20:36:29,6,Card
2130,7438,2/7/2024,14:00:40,7,Cash
2131,9639,1/2/2024,12:47:46,10,Card
2132,5449,5/5/2024,18:40:20,5,Cash
2133,5413,4/2/2024,20:18:35,10,Transfer
2134,1934,2/5/2024,18:00:45,6,Card
2135,3652,8/4/2024,15:04:37,5,Transfer
2136,7194,11/17/2024,13:29:42,2,Cash
2137,3172,10/22/2024,11:22:15,2,Card
2138,6137,10/24/2024,9:14:11,6,Card
2139,3053,1/22/2024,19:59:27,5,Cash
2140,9670,11/16/2024,17:31:12,8,Transfer
2141,6378,1/7/2024,8:00:22,4,Cash
2142,9993,12/27/2024,18:15:30,3,Transfer
2143,6014,4/30/2024,17:55:07,5,Cash
2144,7734,7/1/2024,15:40:46,1,Transfer
2145,1907,10/2/2024,13:11:03,2,Card
2146,8710,2/14/2024,13:29:10,8,Cash
2147,9870,2/1/2024,17:15:41,6,Cash
2148,4592,7/26/2024,18:29:09,2,Transfer
2149,9278,10/12/2024,11:04:06,1,Cash
2150,3598,11/1/2024,13:44:02,5,Transfer
2151,3064,7/8/2024,11:30:51,9,Card
2152,9210,4/14/2024,11:53:18,6,Card
2153,9055,10/14/2024,10:17:15,10,Cash
2154,4916,5/14/2024,12:09:09,3,Cash
2155,8605,10/9/2024,17:28:19,7,Transfer
2156,2705,4/16/2024,17:46:33,3,Transfer
2157,7264,7/13/2024,8:41:58,10,Card
2158,6576,4/7/2024,16:47:49,10,Cash
2159,9196,7/20/2024,18:12:02,6,Transfer
2160,8645,10/22/2024,19:49:17,1,Cash
2161,9794,8/10/2024,8:50:44,10,Card
2162,7160,5/7/2024,10:12:03,3,Card
2163,2037,2/9/2024,14:23:19,9,Transfer
2164,1369,7/12/2024,15:20:16,1,Transfer
2165,3946,9/30/2024,18:37:02,9,Cash
2166,8352,7/26/2024,16:22:21,6,Transfer
2167,9646,9/14/2024,11:41:35,6,Card
2168,3317,8/21/2024,17:11:28,7,Cash
2169,9258,4/10/2024,20:08:28,9,Card
2170,8883,9/10/2024,15:57:13,6,Cash
2171,1621,5/25/2024,13:28:31,1,Cash
2172,5975,3/24/2024,8:15:37,1,Card
2173,7329,9/6/2024,19:51:59,7,Cash
2174,1265,4/22/2024,12:46:54,5,Card
2175,2551,12/8/2024,19:51:44,10,Transfer
2176,7791,8/22/2024,14:36:59,8,Cash
2177,5362,6/23/2024,16:08:50,3,Card
2178,7489,10/27/2024,18:22:18,9,Card
2179,6071,12/2/2024,20:20:42,4,Cash
2180,5765,4/28/2024,13:18:19,10,Card
2181,4386,10/15/2024,14:09:18,8,Cash
2182,4569,9/16/2024,17:00:26,10,Transfer
2183,9540,1/14/2024,10:35:11,6,Transfer
2184,9261,9/12/2024,17:20:05,6,Card
2185,9851,9/12/2024,19:42:00,10,Cash
2186,1749,6/26/2024,15:15:46,2,Card
2187,4283,12/6/2024,10:00:26,8,Transfer
2188,3702,9/28/2024,20:55:24,8,Transfer
2189,2114,12/13/2024,8:54:56,1,Card
2190,8583,9/4/2024,13:56:29,7,Cash
2191,8182,8/26/2024,13:50:50,4,Card
2192,8023,5/15/2024,11:42:22,5,Transfer
2193,5252,11/22/2024,9:27:20,1,Card
2194,5660,2/28/2024,16:31:16,5,Cash
2195,9409,6/26/2024,19:12:56,10,Cash
2196,2825,11/19/2024,9:29:57,9,Cash
2197,7075,11/9/2024,15:22:58,5,Transfer
2198,6466,1/4/2024,9:03:06,4,Transfer
2199,4961,11/29/2024,10:24:33,1,Transfer
2200,3056,1/20/2024,17:03:52,5,Card
2201,5360,5/10/2024,20:48:39,7,Transfer
2202,1444,1/31/2024,18:12:12,10,Card
2203,3429,4/4/2024,11:56:08,7,Card
2204,2766,10/7/2024,18:55:01,9,Transfer
2205,8807,4/26/2024,12:39:49,10,Card
2206,8163,9/5/2024,15:21:55,8,Card
2207,1846,12/20/2024,12:58:23,6,Transfer
2208,9729,11/27/2024,17:16:22,5,Card
2209,8199,6/9/2024,17:02:40,5,Cash
2210,8245,12/9/2024,10:09:22,9,Transfer
2211,2507,4/26/2024,17:01:43,5,Cash
2212,6167,7/17/2024,19:08:19,2,Cash
2213,9401,5/14/2024,19:31:44,10,Cash
2214,8375,3/14/2024,10:10:40,3,Card
2215,4317,10/21/2024,20:59:04,7,Cash
2216,8250,2/11/2024,11:58:42,4,Card
2217,2636,3/20/2024,13:41:56,1,Cash
2218,4098,7/19/2024,14:51:33,1,Transfer
2219,4308,11/10/2024,8:05:31,5,Cash
2220,7954,2/4/2024,20:20:41,4,Transfer
2221,8488,2/16/2024,20:16:50,5,Card
2222,8582,2/25/2024,16:14:55,1,Card
2223,8751,6/7/2024,15:25:00,7,Cash
2224,7172,8/11/2024,13:14:41,6,Card
2225,7627,5/16/2024,18:49:36,1,Card
2226,2811,11/11/2024,14:45:29,3,Transfer
2227,7995,9/16/2024,14:15:58,5,Transfer
2228,3654,5/11/2024,18:17:58,6,Transfer
2229,3656,12/25/2024,12:33:35,10,Card
2230,5849,4/2/2024,12:25:01,4,Transfer
2231,5993,1/1/2024,19:09:53,9,Card
2232,9615,3/13/2024,18:43:25,6,Cash
2233,5206,6/22/2024,12:06:06,9,Card
2234,9951,10/12/2024,18:49:27,5,Cash
2235,1636,8/25/2024,16:35:42,9,Transfer
2236,8830,12/16/2024,10:09:23,4,Card
2237,4202,9/28/2024,15:04:57,9,Card
2238,3032,12/10/2024,15:03:33,9,Card
2239,4488,12/11/2024,12:51:19,9,Cash
2240,1448,12/6/2024,17:52:40,5,Transfer
2241,4645,11/13/2024,17:02:20,8,Card
2242,6685,1/5/2024,8:21:49,8,Card
2243,9234,2/28/2024,20:14:31,3,Transfer
2244,4046,5/14/2024,20:04:26,9,Card
2245,3748,11/7/2024,12:56:13,9,Card
2246,3111,6/18/2024,19:31:24,5,Transfer
2247,5013,11/9/2024,18:27:44,2,Cash
2248,9954,10/22/2024,13:16:37,3,Card
2249,5900,7/24/2024,14:24:33,7,Card
2250,5467,12/19/2024,8:25:54,4,Cash
2251,3939,11/12/2024,17:37:23,5,Card
2252,7645,6/29/2024,20:38:56,2,Transfer
2253,1839,7/27/2024,15:03:55,3,Transfer
2254,8254,7/26/2024,20:41:13,9,Card
2255,3518,3/24/2024,16:16:10,4,Transfer
2256,7843,10/12/2024,11:36:38,9,Transfer
2257,2285,5/31/2024,17:27:52,7,Card
2258,9669,5/25/2024,10:06:56,1,Cash
2259,9801,9/4/2024,19:40:19,8,Transfer
2260,1614,7/11/2024,18:15:59,7,Transfer
2261,3209,10/28/2024,17:44:38,4,Cash
2262,1881,12/25/2024,9:50:14,6,Transfer
2263,5889,3/7/2024,13:53:02,10,Cash
2264,9209,5/23/2024,16:40:26,6,Transfer
2265,2550,4/6/2024,15:32:30,8,Card
2266,9912,10/26/2024,19:45:11,7,Card
2267,2660,11/7/2024,11:46:22,3,Cash
2268,9573,3/5/2024,19:49:24,3,Transfer
2269,1367,4/17/2024,18:40:14,8,Cash
2270,8394,3/6/2024,15:31:54,3,Transfer
2271,6333,9/2/2024,10:44:14,5,Cash
2272,1725,4/3/2024,16:44:46,4,Cash
2273,7915,11/21/2024,8:19:26,6,Card
